Time,Buoydep,Convdep,energy,minT
2019-09-01 14:00:00,1.52411797496331,7.45,213060273.022278,4.34259259259259
2019-09-01 15:00:00,1.49821853145079,7.45,213489883.882571,4.35740740740741
2019-09-01 16:00:00,1.49095660364354,7.45,213665882.802524,4.3287037037037
2019-09-01 17:00:00,1.51752833965343,7.45,213213297.08021,4.34259259259259
2019-09-01 18:00:00,1.54879907217715,7.45,212809649.275733,4.33518518518518
2019-09-01 19:00:00,1.60451035153091,7.45,212108731.509817,4.33518518518518
2019-09-01 20:00:00,1.65409412494972,7.45,211754845.958368,4.33518518518518
2019-09-01 21:00:00,1.69481419653772,7.45,211465042.789457,4.3212962962963
2019-09-01 22:00:00,1.72844275299296,7.45,210599043.922967,4.33518518518518
2019-09-01 23:00:00,1.75640692103041,7.45,210468053.649854,4.34259259259259
2019-09-02 00:00:00,1.79028117974942,7.45,210322473.915368,4.33518518518518
2019-09-02 01:00:00,1.81389564944645,7.45,209937182.796297,4.33703703703704
2019-09-02 02:00:00,1.83911643385503,7.45,210160510.070402,4.33611111111111
2019-09-02 03:00:00,1.85410419919103,7.45,209430173.20175,4.33518518518518
2019-09-02 04:00:00,1.87890997631628,7.45,209611492.97875,4.34259259259259
2019-09-02 05:00:00,1.89276218537706,7.45,209211307.456161,4.33611111111111
2019-09-02 06:00:00,1.91553042110376,7.45,209180244.806849,4.35
2019-09-02 07:00:00,1.9057468527815,7.45,209198531.018164,4.33518518518518
2019-09-02 08:00:00,1.79279824693144,7.45,210423851.897876,4.33518518518518
2019-09-02 09:00:00,1.6720669206906,7.45,212051085.151053,4.33518518518518
2019-09-02 10:00:00,1.55410506405717,7.45,213991652.688212,4.35
2019-09-02 11:00:00,1.58922921291062,7.45,213928036.568346,4.34351851851852
2019-09-02 12:00:00,1.51441885515558,7.45,215340778.360659,4.35
2019-09-02 13:00:00,1.36355246014796,7.45,217064146.650207,4.34259259259259
2019-09-02 14:00:00,1.21680576086816,7.45,221259310.987327,4.33518518518518
2019-09-02 15:00:00,1.16146887221112,7.45,222116466.107462,4.33518518518518
2019-09-02 16:00:00,1.17903613943448,7.45,223068292.03937,4.35
2019-09-02 17:00:00,1.23118001343112,7.45,220619606.295271,4.3212962962963
2019-09-02 18:00:00,1.30627422085563,7.45,219788922.330827,4.34259259259259
2019-09-02 19:00:00,1.36199531027688,7.45,218325333.716463,4.33518518518518
2019-09-02 20:00:00,1.42631756047489,7.45,217854071.449276,4.32777777777778
2019-09-02 21:00:00,1.46829650319045,7.45,216591835.580214,4.34259259259259
2019-09-02 22:00:00,1.53251247930272,7.45,216084609.721137,4.34259259259259
2019-09-02 23:00:00,1.59452118698523,7.45,215333151.433361,4.34351851851852
2019-09-03 00:00:00,1.63508382132127,7.45,214370996.45243,4.32777777777778
2019-09-03 01:00:00,1.71301243864526,7.45,214323110.835335,4.33518518518518
2019-09-03 02:00:00,1.79770758349995,7.45,213874423.104039,4.33518518518518
2019-09-03 03:00:00,1.89002788351192,7.45,214348580.585864,4.34351851851852
2019-09-03 04:00:00,1.92043930052595,7.45,213308388.323848,4.35740740740741
2019-09-03 05:00:00,1.95535425418544,7.45,213527012.344317,4.34259259259259
2019-09-03 06:00:00,1.99926879112734,7.45,212835216.474166,4.35
2019-09-03 07:00:00,2.01361570144042,7.45,212389502.801901,4.35740740740741
2019-09-03 08:00:00,2.03037322246934,7.45,213337569.525846,4.33518518518518
2019-09-03 09:00:00,2.01001795061299,7.45,212700129.601252,4.35
2019-09-03 10:00:00,1.9683565745789,7.45,214015367.210359,4.32777777777778
2019-09-03 11:00:00,1.91453494726502,7.45,213242335.061098,4.35
2019-09-03 12:00:00,1.86134435450227,7.45,215527427.370839,4.33518518518518
2019-09-03 13:00:00,1.79810403157867,7.45,215529380.360158,4.35
2019-09-03 14:00:00,1.73004292009808,7.45,215645293.515526,4.34259259259259
2019-09-03 15:00:00,1.73288129516963,7.45,216558972.184681,4.35
2019-09-03 16:00:00,1.7239874092423,7.45,216972765.75386,4.33518518518518
2019-09-03 17:00:00,1.74674749276784,7.45,216052985.694247,4.33518518518518
2019-09-03 18:00:00,1.80014794893574,7.45,215705697.306015,4.32777777777778
2019-09-03 19:00:00,1.83423962740476,7.45,214767961.517228,4.34259259259259
2019-09-03 20:00:00,1.8943933695808,7.45,215384169.180847,4.35
2019-09-03 21:00:00,1.92734921783354,7.45,214285293.902529,4.35
2019-09-03 22:00:00,1.97486183614898,7.45,214086843.257374,4.33518518518518
2019-09-03 23:00:00,2.00441531481672,7.45,213666442.708834,4.33611111111111
2019-09-04 00:00:00,2.03710957039681,7.45,213481172.374008,4.3212962962963
2019-09-04 01:00:00,2.05404844001194,7.45,212927682.967549,4.33518518518518
2019-09-04 02:00:00,2.0753464961672,7.45,212298962.871206,4.33518518518518
2019-09-04 03:00:00,2.08621968858978,7.45,211784120.815242,4.35
2019-09-04 04:00:00,2.10022966021213,7.45,211233216.982397,4.34259259259259
2019-09-04 05:00:00,2.11468251219198,7.45,210659585.774812,4.3287037037037
2019-09-04 06:00:00,2.12762775770226,7.45,210156693.613542,4.33611111111111
2019-09-04 07:00:00,2.08431284555272,7.45,210589212.322518,4.35
2019-09-04 08:00:00,1.95997347709857,7.45,211605781.225831,4.35740740740741
2019-09-04 09:00:00,1.85947153378496,7.45,212542522.74656,4.33518518518518
