Time,Buoydep,Convdep,energy,minT
2019-02-12T12:00:00Z,1.0432883341753003,0.7500000000000001,90506985.8688392,1.9129629629629625
2019-02-12T13:00:00Z,1.0401675912437427,0.7500000000000001,90259295.58559082,1.885185185185185
2019-02-12T14:00:00Z,1.0427271041838684,0.7500000000000001,90332142.09664926,1.899074074074074
2019-02-12T15:00:00Z,1.0406952369732267,0.7500000000000001,90539255.08074345,1.9203703703703698
2019-02-12T16:00:00Z,1.0383923627942557,2.95,90540100.68764265,1.9203703703703698
2019-02-12T17:00:00Z,1.0368996791901,2.95,90610932.28535175,1.9425925925925915
2019-02-12T18:00:00Z,1.0339191910118877,2.95,90667581.2032722,1.9203703703703698
2019-02-12T19:00:00Z,1.0338139979329577,2.95,90736861.52172002,1.9351851851851842
2019-02-12T20:00:00Z,1.0360212399246824,2.95,90740112.54000117,1.964814814814813
2019-02-12T21:00:00Z,1.0321562165167188,2.95,90716334.86051196,1.9499999999999988
2019-02-12T22:00:00Z,1.0332665115388655,0.7500000000000001,90936217.99579893,1.957407407407406
2019-02-12T23:00:00Z,1.0297179938942038,2.95,91065592.42524919,1.9722222222222203
2019-02-13T00:00:00Z,1.03085467791603,0.7500000000000001,90920089.95621793,1.9425925925925915
2019-02-13T01:00:00Z,1.0313090073839712,0.7500000000000001,90724065.36900409,1.9499999999999988
2019-02-13T02:00:00Z,1.0338796565417085,2.95,90772456.74365443,1.970370370370369
2019-02-13T03:00:00Z,1.0325020397197044,0.7500000000000001,90808855.65280557,1.9712962962962948
2019-02-13T04:00:00Z,1.0333146724889497,2.95,90926851.90981555,1.957407407407406
2019-02-13T05:00:00Z,1.0385212250830305,2.95,90700096.1840041,1.957407407407406
2019-02-13T06:00:00Z,1.0387015451070698,0.7500000000000001,90771068.22790478,1.964814814814813
2019-02-13T07:00:00Z,1.0315840254863036,0.7500000000000001,90767331.81556898,1.9425925925925915
2019-02-13T08:00:00Z,1.0389367038181248,0.7500000000000001,90761665.80206852,1.957407407407406
2019-02-13T09:00:00Z,1.0347047238734457,0.7500000000000001,90806219.3749489,1.9425925925925915
2019-02-13T10:00:00Z,1.0377150823086183,0.7500000000000001,90686452.66340515,1.957407407407406
2019-02-13T11:00:00Z,1.0347650380611608,0.7500000000000001,90808291.71747011,1.957407407407406
2019-02-13T12:00:00Z,1.0346803082201825,2.95,90597193.58987366,1.9277777777777771
2019-02-13T13:00:00Z,1.0362032363720433,2.95,90692462.6572021,1.927777777777777
2019-02-13T14:00:00Z,1.0353602253748428,2.95,90616538.22319558,1.9277777777777771
2019-02-13T15:00:00Z,1.039671022783264,0.7500000000000001,90664153.31385133,1.9351851851851842
2019-02-13T16:00:00Z,1.038552920442307,2.95,90818355.85329406,1.9499999999999988
2019-02-13T17:00:00Z,1.0350433280127307,2.95,90690866.16500814,1.9277777777777771
2019-02-13T18:00:00Z,1.0364476314901043,0.7500000000000001,90659828.58041172,1.9277777777777771
2019-02-13T19:00:00Z,1.038713774983988,0.7500000000000001,90681789.01228385,1.9351851851851842
